0.0 0.0 1.0
0.0 0.035580524344569285 0.95
0.0 0.1348314606741573 0.9
0.0 0.2247191011235955 0.85
0.0 0.41198501872659177 0.8
0.0004478280340349306 0.6048689138576779 0.75
0.0006717420510523958 0.700374531835206 0.7
0.0017913121361397223 0.7940074906367042 0.65
0.0033587102552619795 0.8670411985018727 0.6
0.0049261083743842365 0.9082397003745318 0.55
0.009180474697716077 0.9269662921348315 0.5
0.01701746529332736 0.9438202247191011 0.45
0.025078369905956112 0.9550561797752809 0.4
0.03940886699507389 0.9625468164794008 0.35
0.05799373040752351 0.9681647940074907 0.3
0.08508732646663682 0.9737827715355806 0.25
0.12046574115539632 0.9775280898876404 0.2
0.18540080609046125 0.9812734082397003 0.15
0.28504254366323334 0.9831460674157303 0.1
0.42095835199283477 0.9868913857677902 0.05
1.0 1.0 0.0
