0.0 1.0 1.0
0.0299625468164794 1.0 0.95
0.10112359550561797 1.0 0.9
0.29775280898876405 1.0 0.85
0.4850187265917603 0.9961538461538462 0.8
0.6198501872659176 0.9910179640718563 0.75
0.7453183520599251 0.9851485148514851 0.7
0.8295880149812734 0.9693654266958425 0.65
0.8801498127340824 0.9631147540983607 0.6
0.9176029962546817 0.9441233140655106 0.55
0.9344569288389513 0.9056261343012704 0.5
0.9456928838951311 0.8573853989813243 0.45
0.9569288389513109 0.8009404388714734 0.4
0.9662921348314607 0.7257383966244726 0.35
0.9700374531835206 0.6387176325524044 0.3
0.9719101123595506 0.5574650912996778 0.25
0.9775280898876404 0.4660714285714286 0.2
0.9775280898876404 0.3782608695652174 0.15
0.9812734082397003 0.29046563192904656 0.1
0.9831460674157303 0.22264631043256997 0.05
1.0 0.0 0.0
