0.0 0.0 1.0
0.0 0.0299625468164794 0.95
0.0 0.10112359550561797 0.9
0.0 0.29775280898876405 0.85
0.0002239140170174653 0.4850187265917603 0.8
0.0006717420510523958 0.6198501872659176 0.75
0.0013434841021047917 0.7453183520599251 0.7
0.003134796238244514 0.8295880149812734 0.65
0.004030452306314375 0.8801498127340824 0.6
0.006493506493506494 0.9176029962546817 0.55
0.011643528884908196 0.9344569288389513 0.5
0.018808777429467086 0.9456928838951311 0.45
0.02843708016121809 0.9569288389513109 0.4
0.043663233318405735 0.9662921348314607 0.35
0.06560680698611733 0.9700374531835206 0.3
0.0922525750111957 0.9719101123595506 0.25
0.13390058217644424 0.9775280898876404 0.2
0.1921182266009852 0.9775280898876404 0.15
0.28660994178235555 0.9812734082397003 0.1
0.4104343931930139 0.9831460674157303 0.05
1.0 1.0 0.0
