0.0 0.0 1.0
0.0 0.04868913857677903 0.95
0.0 0.15355805243445692 0.9
0.0 0.27715355805243447 0.85
0.0 0.45318352059925093 0.8
0.0002239140170174653 0.5973782771535581 0.75
0.0004478280340349306 0.702247191011236 0.7
0.0017913121361397223 0.8052434456928839 0.65
0.0035826242722794446 0.8745318352059925 0.6
0.005373936408419167 0.9101123595505618 0.55
0.008956560680698611 0.9307116104868914 0.5
0.0161218092252575 0.949438202247191 0.45
0.026197939991043438 0.9606741573033708 0.4
0.038289296909986566 0.9644194756554307 0.35
0.05665024630541872 0.9700374531835206 0.3
0.08284818629646216 0.9737827715355806 0.25
0.11867442901925661 0.9794007490636704 0.2
0.17330944917151814 0.9831460674157303 0.15
0.26556202418271385 0.9850187265917603 0.1
0.3952082400358262 0.9887640449438202 0.05
1.0 1.0 0.0
