0.0 1.0 1.0
0.03932584269662921 1.0 0.95
0.14606741573033707 1.0 0.9
0.28277153558052437 1.0 0.85
0.47752808988764045 0.99609375 0.8
0.6367041198501873 0.9970674486803519 0.75
0.7453183520599251 0.9900497512437811 0.7
0.8277153558052435 0.9778761061946902 0.65
0.8820224719101124 0.9631901840490797 0.6
0.9138576779026217 0.9439071566731141 0.55
0.9269662921348315 0.9065934065934066 0.5
0.9438202247191011 0.8719723183391004 0.45
0.9569288389513109 0.8021978021978022 0.4
0.9644194756554307 0.7294617563739377 0.35
0.9681647940074907 0.6577608142493638 0.3
0.9719101123595506 0.574750830564784 0.25
0.9756554307116105 0.49430740037950666 0.2
0.9775280898876404 0.38868205510052123 0.15
0.9812734082397003 0.29571106094808125 0.1
0.9887640449438202 0.2221287336979386 0.05
1.0 0.0 0.0
